,age,balance,duration,campaign,previous,housing_le,loan_le,default_le,recent_pdays,deposit_le,entrepreneur,other,pink-collar,self-employed,technician,white-collar,married,single,secondary,tertiary,unknown,success,unknown_outcome
3338,35,262,427,1,3,0,0,0,0.0055248618784530384,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3339,82,0,506,2,1,0,0,0,0.005128205128205128,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3340,71,3561,577,7,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,1,0,0,1
3341,38,465,180,1,3,1,0,0,0.0033112582781456954,1,0,0,1,0,0,0,0,1,1,0,0,1,0
3342,38,76,261,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,0,1,0,1
3343,53,1796,295,1,2,0,0,0,0.01098901098901099,1,0,0,0,0,0,1,1,0,1,0,0,1,0
3344,29,874,231,1,2,1,0,0,0.0055248618784530384,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3345,64,2140,881,3,2,0,0,0,0.0064516129032258064,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3346,35,295,473,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,1,0,0,0,1
3347,35,304,237,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
3348,46,624,420,1,1,0,0,0,0.0036231884057971015,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3349,25,303,265,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
3350,46,273,910,2,4,1,0,0,0.005434782608695652,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3351,59,3342,467,2,6,0,0,0,0.005319148936170213,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3352,35,1227,593,4,6,0,0,0,0.011111111111111112,1,0,0,0,0,1,0,0,1,1,0,0,0,1
3353,22,283,254,2,0,1,0,0,0.0001,1,0,0,0,0,1,0,0,1,1,0,0,0,1
3354,31,3384,247,3,3,0,0,0,0.0053475935828877,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3355,43,2367,173,2,4,0,0,0,0.0055248618784530384,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3356,35,5958,215,1,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3357,60,3735,248,1,10,0,0,0,0.011111111111111112,1,0,0,0,0,0,1,1,0,1,0,0,1,0
3358,54,2693,222,1,6,0,0,0,0.005319148936170213,1,0,0,0,0,0,1,1,0,1,0,0,0,1
3359,29,655,273,1,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,1,0,1,0,0,1
3360,30,1681,128,1,2,0,0,0,0.009433962264150943,1,0,1,0,0,0,0,0,1,1,0,0,1,0
3361,28,866,191,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3362,43,774,101,1,1,0,0,0,0.0023752969121140144,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3363,37,2678,156,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3364,62,3371,187,1,2,0,0,0,0.0056179775280898875,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3365,57,10583,272,1,6,0,0,0,0.0056179775280898875,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3366,33,4176,288,3,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3367,47,334,360,1,8,1,0,0,0.003067484662576687,1,0,0,0,0,0,1,0,1,0,1,0,0,0
3368,39,393,281,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3369,30,916,92,2,2,0,0,0,0.011111111111111112,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3370,28,832,433,3,1,0,0,0,0.0029239766081871343,1,0,0,0,0,0,1,0,1,0,1,0,0,0
3371,57,3287,277,2,1,0,0,0,0.002967359050445104,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3372,23,488,236,1,2,0,0,0,0.010869565217391304,1,0,0,1,0,0,0,0,1,1,0,0,0,1
3373,56,1947,110,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3374,44,558,262,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3375,80,235,577,1,3,0,0,0,0.004484304932735426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3376,47,288,193,1,1,0,0,0,0.0055248618784530384,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3377,27,6036,175,1,1,0,0,0,0.0055248618784530384,1,0,1,0,0,0,0,0,1,1,0,0,0,0
3378,26,3,149,1,1,1,1,0,0.002857142857142857,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3379,50,0,280,1,3,0,0,0,0.005434782608695652,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3380,84,81204,390,1,3,0,0,0,0.010638297872340425,1,0,1,0,0,0,0,1,0,1,0,0,1,0
3381,86,5236,558,2,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3382,46,2466,216,3,1,0,0,0,0.002702702702702703,1,0,0,0,0,0,1,1,0,0,0,1,0,0
3383,45,1348,358,2,0,0,1,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3384,60,7929,111,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3385,47,70,144,4,2,1,0,0,0.00267379679144385,1,0,0,0,0,0,1,1,0,1,0,0,1,0
3386,53,459,558,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
3387,54,2102,547,1,2,1,0,0,0.001597444089456869,1,0,0,0,0,1,0,1,0,1,0,0,0,0
3388,19,394,327,3,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,1,0,0,0,1
3389,24,4126,907,4,7,0,0,0,0.005405405405405406,1,0,1,0,0,0,0,0,1,1,0,0,0,0
3390,39,224,208,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3391,53,9001,170,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3392,29,560,459,1,1,0,0,0,0.003257328990228013,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3393,30,102,470,7,3,1,0,0,0.002347417840375587,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3394,32,1088,317,1,2,1,0,0,0.0027548209366391185,1,0,0,0,0,0,1,0,1,1,0,0,1,0
3395,33,562,196,1,1,1,1,0,0.0027548209366391185,1,0,0,0,1,0,0,0,1,0,1,0,0,0
3396,33,718,122,1,2,1,0,0,0.01020408163265306,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3397,57,230,177,2,3,0,0,0,0.004761904761904762,1,0,1,0,0,0,0,1,0,0,0,1,0,0
3398,27,-67,604,3,2,1,0,0,0.00423728813559322,1,0,0,0,0,1,0,0,1,0,1,0,0,0
3399,55,3848,222,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3400,36,579,481,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3401,26,1646,524,4,5,0,0,0,0.0048543689320388345,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3402,31,1229,176,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
3403,25,129,176,3,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3404,49,197,223,1,2,1,0,0,0.005494505494505495,1,0,0,0,0,0,1,1,0,1,0,0,0,0
3405,30,3779,1093,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3406,32,2016,232,1,1,0,0,0,0.0028735632183908046,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3407,36,436,567,1,2,0,0,0,0.0016806722689075631,1,0,0,0,0,0,1,0,1,0,1,0,0,0
3408,38,413,240,1,2,0,0,0,0.00558659217877095,1,0,0,0,0,0,1,1,0,0,1,0,0,0
3409,45,116,122,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3410,36,62,398,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,0,1,0,1
3411,23,107,256,5,2,0,0,0,0.0055248618784530384,1,0,1,0,0,0,0,0,1,1,0,0,1,0
3412,38,497,173,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3413,44,2557,250,1,8,1,0,0,0.0055248618784530384,1,0,0,1,0,0,0,1,0,0,0,0,1,0
3414,35,2646,133,8,2,0,0,0,0.00546448087431694,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3415,75,3771,185,1,2,0,0,0,0.0055248618784530384,1,0,1,0,0,0,0,1,0,1,0,0,1,0
3416,26,1066,200,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3417,59,1,159,2,3,0,0,0,0.0026455026455026454,1,0,0,0,0,1,0,1,0,1,0,0,0,0
3418,30,232,141,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3419,36,1177,330,1,4,0,0,0,0.003215434083601286,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3420,39,603,214,1,0,0,1,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3421,24,736,442,2,2,1,0,0,0.0040650406504065045,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3422,22,129,218,2,1,0,0,0,0.0055248618784530384,1,0,0,1,0,0,0,0,1,1,0,0,1,0
3423,36,-115,297,4,2,1,0,0,0.005494505494505495,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3424,22,104,330,3,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3425,34,589,125,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3426,22,3472,529,1,4,0,0,0,0.0055248618784530384,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3427,57,2845,1143,5,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3428,30,7529,175,6,1,0,0,0,0.00546448087431694,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3429,55,309,167,1,3,0,0,0,0.0055248618784530384,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3430,38,0,162,1,5,1,0,0,0.0055248618784530384,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3431,39,1672,462,1,1,1,0,0,0.0015432098765432098,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3432,38,1711,379,3,1,0,0,0,0.0049504950495049506,1,0,0,0,0,1,0,0,1,1,0,0,1,0
3433,24,1295,476,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
3434,30,2046,595,3,1,0,0,0,0.003937007874015748,1,0,1,0,0,0,0,0,1,1,0,0,0,0
3435,29,455,403,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,1,0,1,0,0,1
3436,25,722,623,2,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,0,0,1,0,1
3437,52,371,224,2,1,1,1,0,0.005494505494505495,1,0,0,0,0,1,0,1,0,1,0,0,1,0
3438,62,997,554,1,2,0,0,0,0.003289473684210526,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3439,40,206,499,6,4,0,0,0,0.005405405405405406,1,0,0,0,0,1,0,1,0,0,1,0,1,0
3440,76,820,263,4,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,1,0,0,0,1
3441,31,410,342,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
3442,42,1216,296,1,1,1,0,0,0.0019193857965451055,1,0,0,0,1,0,0,1,0,1,0,0,0,0
3443,43,11115,291,1,3,0,0,0,0.005494505494505495,1,0,0,0,0,1,0,0,1,0,0,1,1,0
3444,73,796,888,1,3,0,0,0,0.005494505494505495,1,0,1,0,0,0,0,1,0,0,0,0,1,0
3445,41,5037,252,9,5,0,0,0,0.005405405405405406,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3446,77,1780,361,2,5,1,0,0,0.005494505494505495,1,0,0,0,0,0,1,1,0,0,0,1,1,0
3447,46,429,465,2,2,1,0,0,0.0027100271002710027,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3448,35,2779,182,2,2,0,0,0,0.005376344086021506,1,0,0,0,0,1,0,1,0,1,0,0,1,0
3449,26,222,192,1,1,0,0,0,0.0029940119760479044,1,0,0,0,0,0,1,0,1,0,1,0,0,0
3450,45,0,1472,1,4,1,0,0,0.005208333333333333,1,0,0,0,0,0,0,0,1,1,0,0,0,0
3451,29,1445,328,2,2,0,0,0,0.006993006993006993,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3452,30,655,212,1,2,0,0,0,0.0049504950495049506,1,0,0,0,0,1,0,0,1,0,1,0,1,0
3453,26,77,175,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,0,1,0,0,1
3454,63,115,325,1,7,0,0,0,0.005555555555555556,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3455,37,2722,426,2,3,0,0,0,0.00558659217877095,1,0,1,0,0,0,0,0,1,1,0,0,0,1
3456,26,1438,321,1,1,0,0,0,0.0022271714922048997,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3457,54,140,473,2,2,0,0,0,0.005494505494505495,1,0,0,0,0,0,1,1,0,0,0,1,0,0
3458,30,915,370,1,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
3459,61,1058,159,3,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,1,0,0,0,1
3460,69,0,184,2,2,0,0,0,0.007936507936507936,1,0,1,0,0,0,0,1,0,1,0,0,0,1
3461,76,4984,403,1,1,0,0,0,0.005494505494505495,1,0,0,0,1,0,0,1,0,0,0,1,1,0
3462,30,697,545,2,8,0,0,0,0.0055248618784530384,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3463,64,4787,392,1,1,0,0,0,0.005494505494505495,1,0,1,0,0,0,0,1,0,1,0,0,1,0
3464,55,962,623,1,3,1,0,0,0.0055248618784530384,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3465,55,1320,387,2,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3466,29,2955,226,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3467,41,0,882,1,3,0,0,0,0.0055248618784530384,1,0,1,0,0,0,0,1,0,0,1,0,1,0
3468,63,12067,660,1,1,0,0,0,0.005235602094240838,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3469,45,3006,388,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
3470,32,388,250,3,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3471,41,0,395,3,1,1,0,0,0.002347417840375587,1,0,0,0,1,0,0,1,0,0,1,0,0,1
3472,37,565,449,1,1,0,0,0,0.002512562814070352,1,0,0,0,0,0,1,1,0,1,0,0,1,0
3473,19,329,169,1,2,0,0,0,0.005263157894736842,1,0,1,0,0,0,0,0,1,1,0,0,1,0
3474,61,4243,315,1,2,0,0,0,0.005494505494505495,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3475,40,72,463,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,0,1,0,0,1
3476,30,4328,262,3,11,0,0,0,0.005291005291005291,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3477,54,395,183,1,2,0,0,0,0.00546448087431694,1,0,0,0,0,1,0,1,0,0,1,0,1,0
3478,49,0,551,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
3479,45,205,552,1,2,0,0,0,0.011111111111111112,1,0,0,0,0,0,1,1,0,1,0,0,1,0
3480,48,1730,361,1,3,1,0,0,0.011235955056179775,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3481,60,5,494,1,2,0,0,0,0.010526315789473684,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3482,34,1965,714,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,1,0,0,0,1
3483,29,19,268,1,4,0,0,0,0.011363636363636364,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3484,77,7802,421,1,2,0,0,0,0.010869565217391304,1,0,1,0,0,0,0,1,0,0,1,0,1,0
3485,64,2352,153,2,11,0,0,0,0.005494505494505495,1,0,0,0,0,0,1,1,0,0,0,1,1,0
3486,80,155,209,1,3,0,0,0,0.018867924528301886,1,0,1,0,0,0,0,1,0,0,0,0,1,0
3487,26,401,188,2,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3488,33,79,389,1,4,1,0,0,0.005128205128205128,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3489,41,1646,258,1,7,1,0,0,0.011111111111111112,1,0,0,0,0,1,0,0,1,0,1,0,1,0
3490,28,437,338,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3491,74,935,226,1,2,0,0,0,0.010101010101010102,1,0,1,0,0,0,0,1,0,1,0,0,0,0
3492,29,2929,232,1,4,0,0,0,0.011235955056179775,1,0,1,0,0,0,0,0,1,0,0,1,0,1
3493,72,2304,510,4,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3494,18,348,443,4,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,0,0,1,0,1
3495,46,640,246,1,5,1,0,0,0.01818181818181818,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3496,37,88,195,1,3,0,0,0,0.011111111111111112,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3497,37,2283,243,2,2,0,0,0,0.01020408163265306,1,0,0,0,0,0,1,1,0,0,1,0,0,0
3498,32,473,292,3,0,0,1,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3499,51,0,662,2,2,0,0,0,0.015151515151515152,1,0,0,0,0,1,0,1,0,0,1,0,1,0
3500,77,397,300,3,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,0,1,0,1
3501,35,62,226,2,4,0,0,0,0.011363636363636364,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3502,53,3634,211,4,8,0,0,0,0.011363636363636364,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3503,46,273,583,6,6,1,0,0,0.018867924528301886,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3504,78,3417,309,1,1,0,0,0,0.0055248618784530384,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3505,34,133,171,2,3,0,0,0,0.0055248618784530384,1,0,0,0,0,1,0,1,0,1,0,0,1,0
3506,54,1624,166,3,10,0,0,0,0.005494505494505495,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3507,33,386,317,1,5,0,0,0,0.0055248618784530384,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3508,23,2530,411,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,0,0,1,0,1
3509,34,2838,620,3,0,1,0,0,0.0001,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3510,32,1026,289,1,0,1,0,0,0.0001,1,0,1,0,0,0,0,0,1,1,0,0,0,1
3511,54,2206,260,1,4,0,0,0,0.01098901098901099,1,0,1,0,0,0,0,1,0,1,0,0,1,0
3512,40,260,306,1,5,1,0,0,0.0055248618784530384,1,0,0,0,0,0,1,1,0,1,0,0,1,0
3513,63,0,263,1,2,0,0,0,0.0055248618784530384,1,0,1,0,0,0,0,0,0,0,1,0,1,0
3514,37,2987,216,1,10,1,0,0,0.011494252873563218,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3515,48,1230,328,2,3,1,0,0,0.005494505494505495,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3516,28,2335,624,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,1,0,0,0,1
3517,35,8000,331,1,3,0,0,0,0.011111111111111112,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3518,29,-27,270,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3519,68,1146,356,1,5,0,0,0,0.014084507042253521,1,0,1,0,0,0,0,1,0,1,0,0,1,0
3520,53,1004,393,1,1,0,0,0,0.011904761904761904,1,0,0,0,0,0,0,0,1,1,0,0,0,1
3521,37,197,234,1,3,0,0,0,0.011494252873563218,1,0,0,0,0,1,0,0,1,0,1,0,1,0
3522,58,169,336,3,5,0,0,0,0.011494252873563218,1,0,0,0,0,0,1,1,0,1,0,0,1,0
3523,37,393,567,3,4,1,0,0,0.0036363636363636364,1,0,0,0,0,0,1,1,0,0,1,0,0,0
3524,37,29,404,2,2,0,0,0,0.00546448087431694,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3525,34,920,526,3,3,0,0,0,0.00558659217877095,1,0,0,0,0,0,1,1,0,1,0,0,1,0
3526,50,3608,196,8,4,1,0,0,0.005494505494505495,1,0,0,0,0,0,1,1,0,1,0,0,1,0
3527,56,870,220,1,1,0,0,0,0.00558659217877095,1,0,0,0,0,0,1,1,0,0,0,0,1,0
3528,57,9367,700,4,7,0,0,0,0.010869565217391304,1,0,1,0,0,0,0,1,0,0,0,0,1,0
3529,29,1374,1205,2,7,0,0,0,0.0056179775280898875,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3530,75,6027,809,1,4,0,0,0,0.00558659217877095,1,0,1,0,0,0,0,1,0,0,1,0,1,0
3531,24,1,396,5,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3532,46,349,466,4,3,0,0,0,0.011363636363636364,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3533,27,39,379,1,10,0,0,0,0.003875968992248062,1,0,1,0,0,0,0,0,1,0,1,0,0,1
3534,52,583,376,1,3,0,0,0,0.0055248618784530384,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3535,38,1276,272,2,3,0,0,0,0.005494505494505495,1,0,0,0,0,0,1,1,0,0,1,0,1,0
3536,33,2364,508,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3537,53,53,387,1,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
3538,64,1612,336,1,5,0,0,0,0.011235955056179775,1,0,1,0,0,0,0,1,0,1,0,0,0,0
3539,84,639,353,3,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3540,62,3114,243,2,1,0,0,0,0.005376344086021506,1,0,1,0,0,0,0,1,0,1,0,0,1,0
3541,41,1,327,2,3,1,0,0,0.002770083102493075,1,0,0,0,0,0,1,1,0,0,1,0,0,0
3542,29,1070,30,1,1,1,0,0,0.0028011204481792717,1,0,0,0,0,0,1,0,1,1,0,0,0,1
3543,53,195,472,1,6,1,0,0,0.011111111111111112,1,0,0,0,0,1,0,1,0,1,0,0,1,0
3544,30,3144,212,2,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,1,0,0,0,1
3545,37,3236,291,2,5,0,0,0,0.0049504950495049506,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3546,78,3208,351,3,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,0,1,0,1
3547,47,1568,226,3,8,1,0,0,0.01098901098901099,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3548,61,1191,214,4,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3549,46,706,588,1,3,0,0,0,0.0025906735751295338,1,0,0,0,1,0,0,1,0,1,0,0,0,0
3550,31,2616,374,1,2,0,0,0,0.005405405405405406,1,0,1,0,0,0,0,0,1,1,0,0,0,1
3551,21,215,382,1,7,0,0,0,0.011235955056179775,1,0,1,0,0,0,0,0,1,1,0,0,1,0
3552,71,3230,341,2,3,0,0,0,0.007518796992481203,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3553,52,726,699,1,9,1,0,0,0.0026455026455026454,1,0,0,0,0,0,1,0,1,1,0,0,0,0
3554,25,3713,323,2,3,0,0,0,0.0028328611898017,1,0,1,0,0,0,0,0,1,1,0,0,0,1
3555,60,0,641,4,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3556,30,265,681,1,2,1,0,0,0.0055248618784530384,1,0,0,0,0,0,1,0,1,1,0,0,1,0
3557,29,70,393,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,0,1,0,0,1
3558,52,388,272,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3559,59,1727,500,4,2,0,0,0,0.002793296089385475,1,0,0,0,0,0,1,1,0,0,0,0,0,0
3560,38,205,332,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3561,33,2881,289,1,1,0,0,0,0.003048780487804878,1,0,0,1,0,0,0,0,1,1,0,0,1,0
3562,31,846,405,3,2,0,0,0,0.004878048780487805,1,0,0,0,0,1,0,0,1,1,0,0,0,0
3563,40,2266,175,3,7,0,0,0,0.011235955056179775,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3564,28,742,236,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3565,66,2149,135,2,11,1,0,0,0.011111111111111112,1,0,0,0,0,0,1,1,0,0,0,1,1,0
3566,32,344,530,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
3567,67,1430,283,2,5,0,0,0,0.007407407407407408,1,0,1,0,0,0,0,1,0,0,0,0,1,0
3568,39,265,93,1,2,1,0,0,0.0018018018018018018,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3569,46,38,181,3,1,0,0,0,0.00546448087431694,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3570,54,3538,820,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,1,0,0,0,1
3571,47,973,489,1,1,0,0,0,0.0020876826722338203,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3572,45,1831,275,2,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
3573,63,641,417,2,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3574,60,1047,173,3,4,0,0,0,0.0035842293906810036,1,0,1,0,0,0,0,1,0,1,0,0,1,0
3575,29,8103,473,3,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
3576,33,523,86,1,0,1,0,0,0.0001,1,0,0,1,0,0,0,0,1,0,0,1,0,1
3577,48,0,270,5,0,0,0,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3578,26,515,775,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,0,1,0,0,1
3579,55,8304,201,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
3580,36,1368,516,1,5,0,0,0,0.003424657534246575,1,0,0,0,0,1,0,1,0,1,0,0,0,0
3581,33,272,326,1,2,1,0,0,0.004219409282700422,1,0,0,0,0,0,1,0,1,0,1,0,0,0
3582,28,-46,154,2,12,1,0,0,0.01098901098901099,1,0,0,0,0,0,0,0,1,1,0,0,1,0
3583,28,168,347,3,2,0,0,0,0.007142857142857143,1,0,0,1,0,0,0,0,1,1,0,0,1,0
3584,31,515,296,5,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
3585,28,223,303,1,3,1,0,0,0.0035971223021582736,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3586,49,228,407,1,1,1,0,0,0.010869565217391304,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3587,27,644,657,1,1,0,0,0,0.005494505494505495,1,0,0,0,0,0,0,0,1,0,1,0,1,0
3588,28,330,226,2,4,0,0,0,0.005494505494505495,1,0,0,0,0,0,1,1,0,1,0,0,1,0
